Gss Code,Name,Point Order,Sub Polygon Id,Latitude,Longitude
E09000002,Barking and Dagenham,13,2,51.5564,0.1188
E09000002,Barking and Dagenham,14,2,51.558,0.1221
E09000002,Barking and Dagenham,15,2,51.5587,0.1191
E09000002,Barking and Dagenham,16,2,51.562,0.1214
E09000002,Barking and Dagenham,17,2,51.5626,0.1207
E09000002,Barking and Dagenham,18,2,51.5637,0.1264
E09000002,Barking and Dagenham,19,2,51.566,0.1309
E09000002,Barking and Dagenham,20,2,51.5695,0.132
E09000002,Barking and Dagenham,21,2,51.571,0.1315
E09000002,Barking and Dagenham,22,2,51.5713,0.1332
E09000002,Barking and Dagenham,23,2,51.5735,0.1311
E09000002,Barking and Dagenham,24,2,51.5758,0.1308
E09000002,Barking and Dagenham,25,2,51.5766,0.1333
E09000002,Barking and Dagenham,26,2,51.5789,0.1324
E09000002,Barking and Dagenham,27,2,51.5795,0.1352
E09000002,Barking and Dagenham,28,2,51.5808,0.1342
E09000002,Barking and Dagenham,29,2,51.5811,0.1294
E09000002,Barking and Dagenham,30,2,51.5823,0.1297
E09000002,Barking and Dagenham,31,2,51.5862,0.128
E09000002,Barking and Dagenham,32,2,51.587,0.1326
E09000002,Barking and Dagenham,33,2,51.5895,0.1312
E09000002,Barking and Dagenham,34,2,51.5934,0.1393
E09000002,Barking and Dagenham,35,2,51.5989,0.1482
E09000002,Barking and Dagenham,36,2,51.5985,0.1498
E09000002,Barking and Dagenham,37,2,51.5963,0.1493
E09000002,Barking and Dagenham,38,2,51.5966,0.1515
E09000002,Barking and Dagenham,39,2,51.5949,0.1528
E09000002,Barking and Dagenham,40,2,51.5908,0.1522
E09000002,Barking and Dagenham,41,2,51.5886,0.1528
E09000002,Barking and Dagenham,42,2,51.5832,0.1526
E09000002,Barking and Dagenham,43,2,51.5802,0.15
E09000002,Barking and Dagenham,44,2,51.5803,0.1491
E09000002,Barking and Dagenham,45,2,51.5752,0.1486
E09000002,Barking and Dagenham,46,2,51.5727,0.1506
E09000002,Barking and Dagenham,47,2,51.5692,0.1514
E09000002,Barking and Dagenham,48,2,51.5683,0.1484
E09000002,Barking and Dagenham,49,2,51.567,0.154
E09000002,Barking and Dagenham,50,2,51.5611,0.1635
E09000002,Barking and Dagenham,51,2,51.5628,0.168
E09000002,Barking and Dagenham,52,2,51.5646,0.175
E09000002,Barking and Dagenham,53,2,51.5641,0.1851
E09000002,Barking and Dagenham,54,2,51.5608,0.1843
E09000002,Barking and Dagenham,55,2,51.5597,0.1862
E09000002,Barking and Dagenham,56,2,51.5571,0.1861
E09000002,Barking and Dagenham,57,2,51.5536,0.1895
E09000002,Barking and Dagenham,58,2,51.5521,0.1918
E09000002,Barking and Dagenham,59,2,51.5497,0.1891
E09000002,Barking and Dagenham,60,2,51.5467,0.1874
E09000002,Barking and Dagenham,61,2,51.5447,0.1833
E09000002,Barking and Dagenham,62,2,51.5432,0.1817
E09000002,Barking and Dagenham,63,2,51.5398,0.1809
E09000002,Barking and Dagenham,64,2,51.5371,0.1756
E09000002,Barking and Dagenham,65,2,51.5321,0.1724
E09000002,Barking and Dagenham,66,2,51.528,0.1672
E09000002,Barking and Dagenham,67,2,51.5234,0.1646
E09000002,Barking and Dagenham,68,2,51.5208,0.1639
E09000002,Barking and Dagenham,69,2,51.5154,0.1613
E09000002,Barking and Dagenham,70,2,51.5117,0.1603
E09000002,Barking and Dagenham,71,2,51.5121,0.1541
E09000002,Barking and Dagenham,72,2,51.5146,0.1452
E09000002,Barking and Dagenham,73,2,51.5171,0.1408
E09000002,Barking and Dagenham,74,2,51.518,0.1376
E09000002,Barking and Dagenham,75,2,51.5189,0.1288
E09000002,Barking and Dagenham,76,2,51.5185,0.1241
E09000002,Barking and Dagenham,77,2,51.5176,0.1206
E09000002,Barking and Dagenham,78,2,51.515,0.1151
E09000002,Barking and Dagenham,79,2,51.5134,0.1083
E09000002,Barking and Dagenham,80,2,51.5143,0.101
E09000002,Barking and Dagenham,81,2,51.5165,0.0972
E09000002,Barking and Dagenham,82,2,51.52,0.0971
E09000002,Barking and Dagenham,83,2,51.5221,0.0944
E09000002,Barking and Dagenham,84,2,51.5241,0.0948
E09000002,Barking and Dagenham,85,2,51.5262,0.0937
E09000002,Barking and Dagenham,86,2,51.5263,0.0905
E09000002,Barking and Dagenham,87,2,51.5256,0.0877
E09000002,Barking and Dagenham,88,2,51.5274,0.0823
E09000002,Barking and Dagenham,89,2,51.5292,0.0797
E09000002,Barking and Dagenham,90,2,51.5294,0.078
E09000002,Barking and Dagenham,91,2,51.5383,0.0722
E09000002,Barking and Dagenham,92,2,51.5415,0.0706
E09000002,Barking and Dagenham,93,2,51.5436,0.0713
E09000011,Greenwich,1,2,51.5109,0.1218
E09000011,Greenwich,2,2,51.5056,0.1225
E09000011,Greenwich,3,2,51.4908,0.1229
E09000011,Greenwich,4,2,51.4822,0.1237
E09000011,Greenwich,5,2,51.4768,0.1251
E09000011,Greenwich,6,2,51.4784,0.1201
E09000011,Greenwich,7,2,51.4726,0.1136
E09000011,Greenwich,8,2,51.4756,0.1099
E09000011,Greenwich,9,2,51.4745,0.1078
E09000011,Greenwich,10,2,51.475,0.1065
E09000011,Greenwich,11,2,51.474,0.1036
E09000011,Greenwich,12,2,51.4749,0.0999
E09000011,Greenwich,13,2,51.4727,0.0982
E09000011,Greenwich,14,2,51.4727,0.0958
E09000011,Greenwich,15,2,51.4699,0.0907
E09000011,Greenwich,16,2,51.4682,0.0864
E09000011,Greenwich,17,2,51.466,0.0848
E09000011,Greenwich,18,2,51.4607,0.0839
E09000011,Greenwich,19,2,51.4593,0.0845
E09000011,Greenwich,20,2,51.4588,0.0803
E09000011,Greenwich,21,2,51.4573,0.083
E09000011,Greenwich,22,2,51.4561,0.0873
E09000011,Greenwich,23,2,51.4499,0.0884
E09000011,Greenwich,24,2,51.4463,0.0896
E09000011,Greenwich,25,2,51.4448,0.0879
E09000011,Greenwich,26,2,51.4427,0.089
E09000011,Greenwich,27,2,51.4421,0.0863
E09000011,Greenwich,28,2,51.4394,0.0834
E09000011,Greenwich,29,2,51.4399,0.0825
E09000011,Greenwich,30,2,51.4343,0.0781
E09000011,Greenwich,31,2,51.4315,0.077
E09000011,Greenwich,32,2,51.4289,0.0733
E09000011,Greenwich,33,2,51.4232,0.0633
E09000011,Greenwich,34,2,51.4246,0.0625
E09000011,Greenwich,35,2,51.4241,0.0602
E09000011,Greenwich,36,2,51.4279,0.0555
E09000011,Greenwich,37,2,51.431,0.0527
E09000011,Greenwich,38,2,51.4332,0.0494
E09000011,Greenwich,39,2,51.4372,0.0449
E09000011,Greenwich,40,2,51.439,0.0438
E09000011,Greenwich,41,2,51.4405,0.0414
E09000011,Greenwich,42,2,51.4432,0.0348
E09000011,Greenwich,43,2,51.4438,0.0319
E09000011,Greenwich,44,2,51.4412,0.031
E09000011,Greenwich,45,2,51.4414,0.0258
E09000011,Greenwich,46,2,51.4422,0.0231
E09000011,Greenwich,47,2,51.4462,0.0228
E09000011,Greenwich,48,2,51.4467,0.0246
E09000011,Greenwich,49,2,51.4484,0.0235
E09000011,Greenwich,50,2,51.4489,0.0196
E09000011,Greenwich,51,2,51.4502,0.0215
E09000011,Greenwich,52,2,51.4511,0.02
E09000011,Greenwich,53,2,51.4545,0.0191
E09000011,Greenwich,54,2,51.4561,0.0131
E09000011,Greenwich,55,2,51.4588,0.0116
E09000011,Greenwich,56,2,51.4654,0.0107
E09000011,Greenwich,57,2,51.4663,0.0149
E09000011,Greenwich,58,2,51.4693,0.0142
E09000011,Greenwich,59,2,51.469,0.0183
E09000011,Greenwich,60,2,51.4726,0.0166
E09000011,Greenwich,61,2,51.4724,0.0118
E09000011,Greenwich,62,2,51.4713,0.0001
E09000011,Greenwich,63,2,51.4722,-0.0065
E09000011,Greenwich,64,2,51.4722,-0.0125
E09000011,Greenwich,65,2,51.4713,-0.0136
E09000011,Greenwich,66,2,51.4684,-0.0115
E09000011,Greenwich,67,2,51.4675,-0.0134
E09000011,Greenwich,68,2,51.4694,-0.0175
E09000011,Greenwich,69,2,51.4726,-0.0184
E09000011,Greenwich,70,2,51.4738,-0.0212
E09000011,Greenwich,71,2,51.4748,-0.0212
E09000011,Greenwich,72,2,51.4747,-0.0195
E09000011,Greenwich,73,2,51.4768,-0.0172
E09000011,Greenwich,74,2,51.4785,-0.017
E09000011,Greenwich,75,2,51.4796,-0.0153
E09000011,Greenwich,76,2,51.4813,-0.0141
E09000011,Greenwich,77,2,51.4824,-0.0106
E09000011,Greenwich,78,2,51.4833,-0.0056
E09000011,Greenwich,79,2,51.4845,-0.0017
E09000011,Greenwich,80,2,51.4864,0.0018
E09000011,Greenwich,81,2,51.4881,0.0034
E09000011,Greenwich,82,2,51.4913,0.0042
E09000011,Greenwich,83,2,51.495,0.0025
E09000011,Greenwich,84,2,51.4947,0.0013
E09000011,Greenwich,85,2,51.4969,0.0001
E09000011,Greenwich,86,2,51.5008,-0.0007
E09000011,Greenwich,87,2,51.5024,-0.0001
E09000011,Greenwich,88,2,51.504,0.0024
E09000011,Greenwich,89,2,51.5038,0.0068
E09000011,Greenwich,90,2,51.4957,0.0166
E09000011,Greenwich,91,2,51.4944,0.0209
E09000011,Greenwich,92,2,51.4933,0.026
E09000011,Greenwich,93,2,51.4933,0.0311
E09000011,Greenwich,94,2,51.4949,0.0419
E09000011,Greenwich,95,2,51.4939,0.0579
E09000011,Greenwich,96,2,51.494,0.0641
E09000011,Greenwich,97,2,51.4945,0.0704
E09000011,Greenwich,98,2,51.4956,0.0776
E09000011,Greenwich,99,2,51.4985,0.084
E09000011,Greenwich,100,2,51.503,0.0883
E09000011,Greenwich,101,2,51.505,0.0896
E09000011,Greenwich,102,2,51.5085,0.0937
E09000011,Greenwich,103,2,51.5092,0.1019
E09000011,Greenwich,104,2,51.5089,0.1074
E09000011,Greenwich,105,2,51.5092,0.1117
E09000011,Greenwich,106,2,51.5109,0.1218
E09000007,Camden,1,1,51.5686,-0.1408
E09000007,Camden,2,1,51.5641,-0.1391
E09000007,Camden,3,1,51.5602,-0.1395
E09000007,Camden,4,1,51.555,-0.1357
E09000007,Camden,5,1,51.5509,-0.1293
E09000007,Camden,6,1,51.5494,-0.1287
E09000007,Camden,7,1,51.5472,-0.1257
E09000007,Camden,8,1,51.5416,-0.1241
E09000007,Camden,9,1,51.5364,-0.1208
E09000007,Camden,10,1,51.5302,-0.1209
E09000007,Camden,11,1,51.5304,-0.1183
E09000007,Camden,12,1,51.5294,-0.1144
E09000007,Camden,13,1,51.5271,-0.1137
E09000007,Camden,14,1,51.5259,-0.1113
E09000007,Camden,15,1,51.525,-0.1126
E09000007,Camden,16,1,51.5231,-0.1103
E09000007,Camden,17,1,51.5217,-0.1054
E09000007,Camden,18,1,51.518,-0.1037
E09000007,Camden,19,1,51.5173,-0.1062
E09000007,Camden,20,1,51.5177,-0.1122
E09000007,Camden,21,1,51.5148,-0.11
E09000007,Camden,22,1,51.5143,-0.1123
E09000007,Camden,23,1,51.5155,-0.1131
E09000007,Camden,24,1,51.514,-0.1179
E09000007,Camden,25,1,51.5146,-0.1213
E09000007,Camden,26,1,51.5121,-0.126
E09000007,Camden,27,1,51.513,-0.1278
E09000007,Camden,28,1,51.5166,-0.1292
E09000007,Camden,29,1,51.5162,-0.1309
E09000007,Camden,30,1,51.5184,-0.1337
E09000007,Camden,31,1,51.5184,-0.1354
E09000007,Camden,32,1,51.5234,-0.1413
E09000007,Camden,33,1,51.5245,-0.1456
E09000007,Camden,34,1,51.537,-0.1511
E09000007,Camden,35,1,51.5359,-0.1578
E09000007,Camden,36,1,51.5368,-0.1589
E09000007,Camden,37,1,51.5353,-0.1634
E09000007,Camden,38,1,51.5381,-0.1679
E09000007,Camden,39,1,51.5373,-0.1693
E09000007,Camden,40,1,51.539,-0.1723
E09000007,Camden,41,1,51.539,-0.1788
E09000007,Camden,42,1,51.5374,-0.183
E09000007,Camden,43,1,51.534,-0.1872
E09000007,Camden,44,1,51.5358,-0.1899
E09000007,Camden,45,1,51.5441,-0.1996
E09000007,Camden,46,1,51.5489,-0.2047
E09000007,Camden,47,1,51.5547,-0.2119
E09000007,Camden,48,1,51.5563,-0.2084
E09000007,Camden,49,1,51.5552,-0.2072
E09000007,Camden,50,1,51.5559,-0.2044
E09000007,Camden,51,1,51.5548,-0.2042
E09000007,Camden,52,1,51.5557,-0.1978
E09000007,Camden,53,1,51.5583,-0.1969
E09000007,Camden,54,1,51.5614,-0.1891
E09000007,Camden,55,1,51.5646,-0.1882
E09000007,Camden,56,1,51.5692,-0.1786
E09000007,Camden,57,1,51.5699,-0.1765
E09000007,Camden,58,1,51.5688,-0.1728
E09000007,Camden,59,1,51.571,-0.1715
E09000007,Camden,60,1,51.5719,-0.1697
E09000007,Camden,61,1,51.5725,-0.1652
E09000007,Camden,62,1,51.572,-0.163
E09000007,Camden,63,1,51.5723,-0.159
E09000007,Camden,64,1,51.5717,-0.1573
E09000007,Camden,65,1,51.5711,-0.1487
E09000007,Camden,66,1,51.5696,-0.143
E09000007,Camden,67,1,51.5686,-0.1408
E09000012,Hackney,1,1,51.5773,-0.0596
E09000012,Hackney,2,1,51.572,-0.0568
E09000012,Hackney,3,1,51.5699,-0.0531
E09000012,Hackney,4,1,51.5682,-0.0518
E09000012,Hackney,5,1,51.5672,-0.0496
E09000012,Hackney,6,1,51.5639,-0.0451
E09000012,Hackney,7,1,51.5621,-0.0456
E09000012,Hackney,8,1,51.5609,-0.0408
E09000012,Hackney,9,1,51.5613,-0.0385
E09000012,Hackney,10,1,51.5601,-0.0313
E09000012,Hackney,11,1,51.5608,-0.0276
E09000012,Hackney,12,1,51.5594,-0.0243
E09000012,Hackney,13,1,51.5568,-0.0214
E09000012,Hackney,14,1,51.5547,-0.0169
E09000012,Hackney,15,1,51.5511,-0.0155
E09000012,Hackney,16,1,51.5511,-0.0174
E09000012,Hackney,17,1,51.547,-0.0158
E09000012,Hackney,18,1,51.5429,-0.015
E09000012,Hackney,19,1,51.5431,-0.0187
E09000012,Hackney,20,1,51.5427,-0.0237
E09000012,Hackney,21,1,51.5418,-0.0274
E09000012,Hackney,22,1,51.5441,-0.0313
E09000012,Hackney,23,1,51.5413,-0.0361
E09000012,Hackney,24,1,51.5408,-0.0358
E09000012,Hackney,25,1,51.537,-0.0398
E09000012,Hackney,26,1,51.535,-0.0453
E09000012,Hackney,27,1,51.5359,-0.0498
E09000012,Hackney,28,1,51.5344,-0.0512
E09000012,Hackney,29,1,51.5346,-0.0536
E09000012,Hackney,30,1,51.5337,-0.0565
E09000012,Hackney,31,1,51.5345,-0.0612
E09000012,Hackney,32,1,51.5327,-0.0606
E09000012,Hackney,33,1,51.5324,-0.0637
E09000012,Hackney,34,1,51.5307,-0.0647
E09000012,Hackney,35,1,51.5303,-0.0707
E09000012,Hackney,36,1,51.5293,-0.073
E09000012,Hackney,37,1,51.5259,-0.075
E09000012,Hackney,38,1,51.5216,-0.0746
E09000012,Hackney,39,1,51.521,-0.0769
E09000012,Hackney,40,1,51.5214,-0.0794
E09000012,Hackney,41,1,51.5193,-0.0817
E09000012,Hackney,42,1,51.5198,-0.0836
E09000012,Hackney,43,1,51.5234,-0.0826
E09000012,Hackney,44,1,51.5257,-0.0834
E09000012,Hackney,45,1,51.5256,-0.0862
E09000012,Hackney,46,1,51.5269,-0.0871
E09000012,Hackney,47,1,51.5287,-0.0938
E09000012,Hackney,48,1,51.53,-0.0937
E09000012,Hackney,49,1,51.5325,-0.0954
E09000012,Hackney,50,1,51.5367,-0.085
E09000012,Hackney,51,1,51.5446,-0.082
E09000012,Hackney,52,1,51.5461,-0.0822
E09000012,Hackney,53,1,51.5456,-0.0752
E09000012,Hackney,54,1,51.5468,-0.0748
E09000012,Hackney,55,1,51.5504,-0.0771
E09000012,Hackney,56,1,51.5514,-0.0787
E09000012,Hackney,57,1,51.5517,-0.0839
E09000012,Hackney,58,1,51.5534,-0.087
E09000012,Hackney,59,1,51.5536,-0.0888
E09000012,Hackney,60,1,51.5573,-0.0887
E09000012,Hackney,61,1,51.5597,-0.0901
E09000012,Hackney,62,1,51.5607,-0.0944
E09000012,Hackney,63,1,51.5603,-0.097
E09000012,Hackney,64,1,51.5643,-0.1028
E09000012,Hackney,65,1,51.5702,-0.0944
E09000012,Hackney,66,1,51.5731,-0.0962
E09000012,Hackney,67,1,51.5731,-0.0931
E09000012,Hackney,68,1,51.5751,-0.0793
E09000012,Hackney,69,1,51.5744,-0.0746
E09000012,Hackney,70,1,51.5751,-0.0702
E09000012,Hackney,71,1,51.5773,-0.0596
E09000013,Hammersmith and Fulham,1,1,51.4882,-0.243
E09000013,Hammersmith and Fulham,2,1,51.4897,-0.244
E09000013,Hammersmith and Fulham,3,1,51.4962,-0.243
E09000013,Hammersmith and Fulham,4,1,51.4979,-0.2437
E09000013,Hammersmith and Fulham,5,1,51.4964,-0.2476
E09000013,Hammersmith and Fulham,6,1,51.5009,-0.2515
E09000013,Hammersmith and Fulham,7,1,51.5034,-0.2529
E09000013,Hammersmith and Fulham,8,1,51.504,-0.2522
E09000013,Hammersmith and Fulham,9,1,51.5041,-0.2441
E09000013,Hammersmith and Fulham,10,1,51.5062,-0.2435
E09000013,Hammersmith and Fulham,11,1,51.5107,-0.2451
E09000013,Hammersmith and Fulham,12,1,51.5134,-0.2474
E09000013,Hammersmith and Fulham,13,1,51.5246,-0.2509
E09000013,Hammersmith and Fulham,14,1,51.5267,-0.2487
E09000013,Hammersmith and Fulham,15,1,51.5278,-0.2489
E09000013,Hammersmith and Fulham,16,1,51.5298,-0.2461
E09000013,Hammersmith and Fulham,17,1,51.5322,-0.2447
E09000013,Hammersmith and Fulham,18,1,51.5313,-0.2421
E09000013,Hammersmith and Fulham,19,1,51.5315,-0.2358
E09000013,Hammersmith and Fulham,20,1,51.5321,-0.2328
E09000013,Hammersmith and Fulham,21,1,51.5298,-0.2269
E09000013,Hammersmith and Fulham,22,1,51.5274,-0.2258
E09000013,Hammersmith and Fulham,23,1,51.5215,-0.2251
E09000013,Hammersmith and Fulham,24,1,51.5206,-0.2267
E09000013,Hammersmith and Fulham,25,1,51.5152,-0.2212
E09000013,Hammersmith and Fulham,26,1,51.5091,-0.2177
E09000013,Hammersmith and Fulham,27,1,51.5086,-0.2142
E09000013,Hammersmith and Fulham,28,1,51.5071,-0.2136
E09000013,Hammersmith and Fulham,29,1,51.5056,-0.2164
E09000013,Hammersmith and Fulham,30,1,51.5003,-0.2125
E09000013,Hammersmith and Fulham,31,1,51.4955,-0.2064
E09000013,Hammersmith and Fulham,32,1,51.4941,-0.2032
E09000013,Hammersmith and Fulham,33,1,51.4912,-0.2008
E09000013,Hammersmith and Fulham,34,1,51.4876,-0.1967
E09000013,Hammersmith and Fulham,35,1,51.4869,-0.1944
E09000013,Hammersmith and Fulham,36,1,51.4847,-0.1914
E09000013,Hammersmith and Fulham,37,1,51.4769,-0.1823
E09000013,Hammersmith and Fulham,38,1,51.4771,-0.1778
E09000013,Hammersmith and Fulham,39,1,51.4718,-0.1796
E09000013,Hammersmith and Fulham,40,1,51.4678,-0.1822
E09000013,Hammersmith and Fulham,41,1,51.4659,-0.1848
E09000013,Hammersmith and Fulham,42,1,51.4643,-0.1918
E09000013,Hammersmith and Fulham,43,1,51.4645,-0.1987
E09000013,Hammersmith and Fulham,44,1,51.4668,-0.2094
E09000013,Hammersmith and Fulham,45,1,51.4694,-0.2156
E09000013,Hammersmith and Fulham,46,1,51.4734,-0.2204
E09000013,Hammersmith and Fulham,47,1,51.4775,-0.2221
E09000013,Hammersmith and Fulham,48,1,51.4829,-0.2229
E09000013,Hammersmith and Fulham,49,1,51.4868,-0.2258
E09000013,Hammersmith and Fulham,50,1,51.4885,-0.2277
E09000013,Hammersmith and Fulham,51,1,51.4898,-0.2315
E09000013,Hammersmith and Fulham,52,1,51.4895,-0.2393
E09000013,Hammersmith and Fulham,53,1,51.4882,-0.243
E09000014,Haringey,1,1,51.5643,-0.1028
E09000014,Haringey,2,1,51.5641,-0.1033
E09000014,Haringey,3,1,51.5679,-0.1087
E09000014,Haringey,4,1,51.5701,-0.1134
E09000014,Haringey,5,1,51.5721,-0.114
E09000014,Haringey,6,1,51.575,-0.1179
E09000014,Haringey,7,1,51.5737,-0.123
E09000014,Haringey,8,1,51.5737,-0.1259
E09000014,Haringey,9,1,51.5726,-0.1314
E09000014,Haringey,10,1,51.569,-0.1389
E09000014,Haringey,11,1,51.5686,-0.1408
E09000014,Haringey,12,1,51.5696,-0.143
E09000014,Haringey,13,1,51.5711,-0.1487
E09000014,Haringey,14,1,51.5717,-0.1573
E09000014,Haringey,15,1,51.5723,-0.159
E09000014,Haringey,16,1,51.572,-0.163
E09000014,Haringey,17,1,51.5725,-0.1652
E09000014,Haringey,18,1,51.5719,-0.1697
E09000014,Haringey,19,1,51.5735,-0.1679
E09000014,Haringey,20,1,51.5759,-0.1681
E09000014,Haringey,21,1,51.5782,-0.1652
E09000014,Haringey,22,1,51.5808,-0.1656
E09000014,Haringey,23,1,51.5827,-0.1641
E09000014,Haringey,24,1,51.5849,-0.1596
E09000014,Haringey,25,1,51.584,-0.158
E09000014,Haringey,26,1,51.5852,-0.1564
E09000014,Haringey,27,1,51.5875,-0.157
E09000014,Haringey,28,1,51.5876,-0.1585
E09000014,Haringey,29,1,51.5911,-0.1579
E09000014,Haringey,30,1,51.5972,-0.1601
E09000014,Haringey,31,1,51.6048,-0.1548
E09000014,Haringey,32,1,51.6022,-0.1517
E09000014,Haringey,33,1,51.5987,-0.1514
E09000014,Haringey,34,1,51.5969,-0.1498
E09000014,Haringey,35,1,51.5996,-0.1429
E09000014,Haringey,36,1,51.6027,-0.1406
E09000014,Haringey,37,1,51.6083,-0.1418
E09000014,Haringey,38,1,51.6097,-0.1372
E09000014,Haringey,39,1,51.6107,-0.1334
E09000014,Haringey,40,1,51.609,-0.1271
E09000014,Haringey,41,1,51.6095,-0.1237
E09000014,Haringey,42,1,51.6083,-0.1215
E09000014,Haringey,43,1,51.6079,-0.1176
E09000014,Haringey,44,1,51.6078,-0.1083
E09000014,Haringey,45,1,51.608,-0.0959
E09000014,Haringey,46,1,51.6088,-0.094
E09000014,Haringey,47,1,51.608,-0.0842
E09000014,Haringey,48,1,51.6079,-0.0751
E09000014,Haringey,49,1,51.6082,-0.0705
E09000014,Haringey,50,1,51.6081,-0.0608
E09000014,Haringey,51,1,51.6084,-0.054
E09000014,Haringey,52,1,51.6069,-0.0486
E09000014,Haringey,53,1,51.6051,-0.0398
E09000014,Haringey,54,1,51.5993,-0.0448
E09000014,Haringey,55,1,51.5962,-0.0488
E09000014,Haringey,56,1,51.5937,-0.0505
E09000014,Haringey,57,1,51.5903,-0.0518
E09000014,Haringey,58,1,51.5873,-0.0505
E09000014,Haringey,59,1,51.5856,-0.0529
E09000014,Haringey,60,1,51.5834,-0.0545
E09000014,Haringey,61,1,51.5791,-0.0606
E09000014,Haringey,62,1,51.5773,-0.0596
E09000014,Haringey,63,1,51.5751,-0.0702
E09000014,Haringey,64,1,51.5744,-0.0746
E09000014,Haringey,65,1,51.5751,-0.0793
E09000014,Haringey,66,1,51.5731,-0.0931
E09000014,Haringey,67,1,51.5731,-0.0962
E09000014,Haringey,68,1,51.5702,-0.0944
E09000014,Haringey,69,1,51.5643,-0.1028
E09000019,Islington,1,1,51.5686,-0.1408
E09000019,Islington,2,1,51.569,-0.1389
E09000019,Islington,3,1,51.5726,-0.1314
E09000019,Islington,4,1,51.5737,-0.1259
E09000019,Islington,5,1,51.5737,-0.123
E09000019,Islington,6,1,51.575,-0.1179
E09000019,Islington,7,1,51.5721,-0.114
E09000019,Islington,8,1,51.5701,-0.1134
E09000019,Islington,9,1,51.5679,-0.1087
E09000019,Islington,10,1,51.5641,-0.1033
E09000019,Islington,11,1,51.5643,-0.1028
E09000019,Islington,12,1,51.5603,-0.097
E09000019,Islington,13,1,51.5607,-0.0944
E09000019,Islington,14,1,51.5597,-0.0901
E09000019,Islington,15,1,51.5573,-0.0887
E09000019,Islington,16,1,51.5536,-0.0888
E09000019,Islington,17,1,51.5534,-0.087
E09000019,Islington,18,1,51.5517,-0.0839
E09000019,Islington,19,1,51.5514,-0.0787
E09000019,Islington,20,1,51.5504,-0.0771
E09000019,Islington,21,1,51.5468,-0.0748
E09000019,Islington,22,1,51.5456,-0.0752
E09000019,Islington,23,1,51.5461,-0.0822
E09000019,Islington,24,1,51.5446,-0.082
E09000019,Islington,25,1,51.5367,-0.085
E09000019,Islington,26,1,51.5325,-0.0954
E09000019,Islington,27,1,51.53,-0.0937
E09000019,Islington,28,1,51.5287,-0.0938
E09000019,Islington,29,1,51.5269,-0.0871
E09000019,Islington,30,1,51.5256,-0.0862
E09000019,Islington,31,1,51.5257,-0.0834
E09000019,Islington,32,1,51.5234,-0.0826
E09000019,Islington,33,1,51.5198,-0.0836
E09000019,Islington,34,1,51.5183,-0.0846
E09000019,Islington,35,1,51.5195,-0.0884
E09000019,Islington,36,1,51.5202,-0.0881
E09000019,Islington,37,1,51.521,-0.0927
E09000019,Islington,38,1,51.5226,-0.0935
E09000019,Islington,39,1,51.5224,-0.0964
E09000019,Islington,40,1,51.5202,-0.0961
E09000019,Islington,41,1,51.518,-0.1037
E09000019,Islington,42,1,51.5217,-0.1054
E09000019,Islington,43,1,51.5231,-0.1103
E09000019,Islington,44,1,51.525,-0.1126
E09000019,Islington,45,1,51.5259,-0.1113
E09000019,Islington,46,1,51.5271,-0.1137
E09000019,Islington,47,1,51.5294,-0.1144
E09000019,Islington,48,1,51.5304,-0.1183
E09000019,Islington,49,1,51.5302,-0.1209
E09000019,Islington,50,1,51.5364,-0.1208
E09000019,Islington,51,1,51.5416,-0.1241
E09000019,Islington,52,1,51.5472,-0.1257
E09000019,Islington,53,1,51.5494,-0.1287
E09000019,Islington,54,1,51.5509,-0.1293
E09000019,Islington,55,1,51.555,-0.1357
E09000019,Islington,56,1,51.5602,-0.1395
E09000019,Islington,57,1,51.5641,-0.1391
E09000019,Islington,58,1,51.5686,-0.1408
E09000020,Kensington and Chelsea,1,1,51.4769,-0.1823
E09000020,Kensington and Chelsea,2,1,51.4847,-0.1914
E09000020,Kensington and Chelsea,3,1,51.4869,-0.1944
E09000020,Kensington and Chelsea,4,1,51.4876,-0.1967
E09000020,Kensington and Chelsea,5,1,51.4912,-0.2008
E09000020,Kensington and Chelsea,6,1,51.4941,-0.2032
E09000020,Kensington and Chelsea,7,1,51.4955,-0.2064
E09000020,Kensington and Chelsea,8,1,51.5003,-0.2125
E09000020,Kensington and Chelsea,9,1,51.5056,-0.2164
E09000020,Kensington and Chelsea,10,1,51.5071,-0.2136
E09000020,Kensington and Chelsea,11,1,51.5086,-0.2142
E09000020,Kensington and Chelsea,12,1,51.5091,-0.2177
E09000020,Kensington and Chelsea,13,1,51.5152,-0.2212
E09000020,Kensington and Chelsea,14,1,51.5206,-0.2267
E09000020,Kensington and Chelsea,15,1,51.5215,-0.2251
E09000020,Kensington and Chelsea,16,1,51.5274,-0.2258
E09000020,Kensington and Chelsea,17,1,51.5298,-0.2269
E09000020,Kensington and Chelsea,18,1,51.5295,-0.2222
E09000020,Kensington and Chelsea,19,1,51.5274,-0.2144
E09000020,Kensington and Chelsea,20,1,51.5262,-0.214
E09000020,Kensington and Chelsea,21,1,51.5262,-0.2087
E09000020,Kensington and Chelsea,22,1,51.5254,-0.2046
E09000020,Kensington and Chelsea,23,1,51.523,-0.2023
E09000020,Kensington and Chelsea,24,1,51.5222,-0.2
E09000020,Kensington and Chelsea,25,1,51.5203,-0.199
E09000020,Kensington and Chelsea,26,1,51.5201,-0.2022
E09000020,Kensington and Chelsea,27,1,51.5163,-0.1983
